Tweet_id,Name,Text,score
2755,Kaibwerly,Kaloka hahahahahhahahahaha #IdolPhilippines',3
2756,serenity267,"Lesion dance practice ver. Performed by He Luoluo, Zhao Youwei, Peng Chuyue, Xiao Kaizhong, Deng Jiakun, Si Zheng # 2019 #ProduceCamp2019",1
2757,25marshmallows,nakakatawa ung tawa ni Mama Reg Queen Regine #IdolPHRegineV',2
2758,_random_ph_,OMYYYY ASAWA NIYA HAHHAHAHAHAHA #IdolPhilippines',4
2759,Itsmekarenjoyyy,Asawaaa??!!! HAHAHAHAHA #IdolPhilippines',5
2760,pinkpandakookie,"Really proud for jem, lumalakas din siya. #CantGetOutStudioVersion'",1
2761,yuchaching,Hala si minsan may resback na asawa! Hahaha #IdolPhilippines',2
2762,maureenjansison,2,2
2763,phenomenalyvk,ANO?!?! GULAT AKO DUN AH #IdolPhilippines #IdolPHJudgeVice',2.3
2764,SolidGelMich,Deserve nilang lahaaaat #PBB8GoldenCircles',3
2765,SuperGirlTin,Huwaaaattttt hahaha #IdolPhilippines',2.2
2766,Hannah_tamayao,Abangan natin yung Summer ID station ngayon mga ppl. After #IdolPhilippines ',4.5
2767,AshLanceFighter,"Kung ganito man yung mangyari sana yung galing sa camp ay si Ashley,Lance,Jem at Gwen pag sa bnk sana si ,Sheena,Shoichi,Kyzha at Tan pleaseee! #CantGetOutStudioVersion'",3
2768,rnnlzlrslty,KAMUKHA NI ATE ELAINE OHHH!! @VICEIONDefender @idolphilippines #IdolPhilippines #IdolPhJudgeVICE',3.3
2769,velado_hope,Ang galing naman mag asawa nag audition sa Idol ph Queen Regine #IdolPHRegineV',2.2
2770,HeidelHi,Huhuhu iKONICs sung BigBang IF YOU wahhh may VIPxiKONIC heart huhuhu love you fam!',5
2771,RejuvineV,ung expression ni ate talaga eh Queen Regine #IdolPHRegineV',2.2
2772,_rough_rough,"b""May bago na akong anime na isesearch sa reading manga BWAHAHAHAHAHA pasko pa naman ng pagkabuhay tahday. Let's be sinner again chrt.""",2
2773,naddiefrost,HAHAHAHAHA... Sumakit ulo nya. JamesReid IdolPHPremiere #IdolPhilippines',3.3
2774,WeLoveJaDine,Hala! May asawa na pala sya kaloka. JamesReid IdolPHPremiere #IdolPhilippines',3.1
2775,sheiysheiy,OMG! Mag asawa pala yun! JamesReid IdolPHPremiere #IdolPhilippines',5
2776,BRYdesMaid,Bakit hindi a cappella ang audition sa #IdolPhilippines ? Ang weird.',4
2777,s1mplyC1ty,Taray ni koya may asawa na! James keep up tayo! No chos JamesReid IdolPHPremiere #IdolPhilippines',4.4
2778,trishajademb,WHAAAAAAAT???!!!!!! SERYOSO YUNG SA IDOL PHILIPPINES????? HAHAHAHAHAHAHAHA KASHOOKTTTT!!!! #IdolPhilippines',5
2779,kthea224,Magaling ba nga umacting yong baby kaysa don sa isa na kilala ko. Haha #HNKPagsilang Edward as Iking @Barber_Edward_ @maymayentrata07',3
2780,Zzzx_xzZ,Wow! Totoo ba ito haha @idolphilippines @luiandrada @RVF_Tarlac Queen Regine #IdolPhRegineV @reginevalcasid',3.3
2781,TeamLanceCarrPH,4,4
2782,TeamAshLanceOFC,Think positive na papasok ang #AshLance sa #PBB8GoldenCircles',2.2
2783,lovely_bermas,Queen ang ganda mo pero nadadala ako sa tawa mo nakakahawa #IdolPHRegineV #IdolPhilippines',3.2
2784,lordcedy,woyy ang cute nung kumanta na lalaki sa #IdolPhilippines HAHAHAHHA LT si meme @vicegandako',3.3
2785,RoSal200015,yung reaction din talaga ni Songbird eh nung sinabi na member sya ng choir #IdolPhilippines',4
2786,Sitti09197635,@nana_cheesecake @Jassile23 @sunnysunday121 @Xam49643571 @AnSocias @OnealRhem @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @nuggetvanilla @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @chikikayyyy @xy0811 @ofc_global @loudre_16 Ako din haha #MBwithLouDreBukasNa',5
2787,itsjmac_,"@adoptivemomnik1 Tama. Dapat po talaga sa family makita at maramdaman yung support unang-una. Para kahit feeling mo ayaw sayo ng mundo, alam mong may pamilya kang hinding hindi ka iiwan. After all sila yung mas nakakakilala satin. #EGGStraordinaryKARJON'",2
2788,she_poohcares,Nakakapanood na ko. Hahahaha JamesReid IdolPHPremiere #IdolPhilippines',2.2
2789,itsmemikoreyes,Mag asawa pala. Lol! Queen Regine #IdolPHRegineV',4
2790,jhomarfabros,Nag Cringe ako kaagad hahahahah #IdolPhilippines',3
2791,simply_joy04,Tapos sintunado rin hahahha #IdolPhilippines',2
2792,Chellieee16,sana lahat may daniel padilla ',1
2793,KertMelvin,Utas na ako sa kakatawa sa nag audition sa Idol ph HAHAAHAHAHA wala sa tonooo HAHAJAA',4
2794,destinyhope2016,Parang nakakahiya mag audition sa harap ni Queen Regine! Hahaha sasabihin nya sayo ang TOTOO! Hahahaha! #IdolPHRegineV',3
2795,rachgine,May live streaming po ba nitong IdolPh maliban sa Iwant? Queen Regine #IdolPHRegineV',2
2796,Ria_Lustrielle,Asawa talaga? o charchar lang Ayieeee SS kung oo pero ang bata naman ata??? Labas na ko dun so okay hahhahahah JamesReid IdolPHPremiere #IdolPhilippines',1
2797,ashleydelmund0,Anong una rated K o PBB? Jusko kinakabahan ako talaga #PBB8GoldenCircles',5
2798,Cel2113,@DreamscapePH @MWLifetimeSquad Ang sama ni Zandro xia ang pumatay ng mga hayop ganid ka #HNKPagsilang Edward as Iking',2
2799,Itsmekarenjoyyy,"Wala lang ako sa mood kanina ah, pero ngayon laptrip HAHAHAHAHAHAHAHA!! #IdolPhilippines'",2
2800,virgoventura21,Ang bilis naman. Di ba pwedeng tig dalawa ipakita na auditionee. #IdolPhilippines',2
2801,c_john08,"@hepddy If you watched #AmericanIdol , backstories were really part of the show, esp during auditions. Pero napapasobra lang ng konti yung #IdolPhilippines '",1
2802,emesway,Uyy wafuuu Queen Regine #IdolPHRegineV #IdolPhilippines',3
2803,ynahmodine,@unicornnaddie Siguro nga hahahahahah JamesReid IdolPHPremiere #IdolPhilippines',2
2804,petitecherry21,Bwahaha kainis! Lol #JaDine',4
2805,patotie1673,@jaromarie @Barber_Edward_ @maymayentrata07 Hindi na. Pede na talaga isabak sa tagalog drama ang Edward natin #HNKPagsilang Edward as Iking',5
2806,ValcasidVincent,ano ba yern HAHA #IdolPHRegineV',2
2807,sasoybean,2,2
2808,jobvelasco21,Ang cute lang ni @moirarachelle4 sa #IdolPhilippines hahaha ang sweet nya magsalita ',3
2809,darylrondez,pila kaha ka eps ang auditions for idol ph ba',2
2810,electroedge,#IdolPHRegineV ang daming pa-tips ni Mayora Queen Regine I LOVE IT',1
2811,TineFlow,Bakit parang ang sakit pag si James ang nag-No hehehehe JamesReid IdolPHPremiere #IdolPhilippines',4
2812,tellmejdn,sumasakit ulo ni james HAHAHSHSHSHSHAHAHAKSKSKKSW KAWAWA NAMAN DADDY NAMIN JamesReid IdolPHPremiere #IdolPhilippines',5
2813,ItsmeSamlouis,Jusko simula palang pasabog na kayo #IdolPhilippines hahahahahaha gulat ako sa unang nag audition. Tas yung mga sumunod. Lalo na yung mag asawa pala ',4
2814,ShoinaTrendsOFC,Nag search ako tungkol sa Golden Circles #PBB8GoldenCircles wala naman akong nabasang Top 8. Naku @PBBabscbn yung anxiety ko Wag niyo naman kaming biglain.,2
2815,jooorieee,Ha? Asawa? Ha? #IdolPhilippines',3
2816,narsjeyel,Ako lang ba natatahimik kapag nag comment sila moira at james? Sige lang. Masasanay din ako #IdolPhilippines',2
2817,allabtASHLANCE,"b""@PBBabscbn Rollercoaster ride sa mga ganap sa LS, Kuya! Tapos ito pa bungad no'ng teaser sa'min huhu. Hindi na kami makapag-intay for tonight's episode. #PBB8GoldenCircles | AshLance""",2
2818,nana_cheesecake,@Sitti09197635 @sunnysunday121 @Xam49643571 @Jassile23 @AnSocias @OnealRhem @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @nuggetvanilla @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @chikikayyyy @xy0811 @ofc_global @loudre_16 Oh my gasss! Yung ibon ko panay ang tweet tweet tweet eh! Ginutom ng pinya! Zhhshfjfjkffk hshshsshz #MBwithLouDreBukasNa',1
2819,nckyme,Huy ano tung Kambat????? Hahahahaha',4
2820,RosieCo52881925,"@Adel04574208 @MayWard_FC Hahahha di kawawa yun mads oi,hahha #HNKPagsilang Edward as Iking'",2.3
2821,frencharlee,Na OJ ko sa Idol PH ba ',2
2822,RosieCo52881925,"@Adel04574208 @MayWard_FC Hahahha di kawawa yun mads oi,hahha #HNKPagsilang Edward as Iking'",3
2823,jhnmllmg,wala na GMA sa TV Plus?',4
2824,arrow_laroza,idol ph na nga pala ngayon',1
2825,dgafdhrln,nkklk tong idol ph ha #IdolPhilippines',5
2826,johnnybercastro,@KaorhysGirl @LIGHT_DARK001 @jayson26_ @fightingfanboy_ @lame879 @jecquiezaaa @KarJonFanGirl26 @altesshawe @bebeu_eatna @JuleeeXKarJon @KarjonCorner @mykrjnhart @msKarinB @aemienikarekare @alwaysxkarjon @KarjonSoldiers @AustwinMahomie @msKarinaB @AljonMendoza_ ipot movhahaha labas ko ba pic natin?hahaha #EGGStraordinaryKARJON',4
2827,REIDersOfficial,"Sorry John Luis, wala talaga sa tono eh. Oh wow! Yung asawa nya ang next auditioner. JamesReid IdolPHPremiere #IdolPhilippines'",3
2828,MyloveDawnZ,"b""#IdolPHRegineV enebe ate @reginevalcasid kenekeleg eke. Sa bawat pagngiti't pagtawa mo """,2
2829,chnohernandez,Ok yung plot twist nyo ah hahahahhahah!! #IdolPhilippines',1
2830,shawdaquioag,HOW TO BE LIKE JAMES REID? HUHUHUHUHU',3
2831,TeamKuwaitMW,Kay gwapong paniki @maymayentrata07 @Barber_Edward_ #HNKPagsilang,4
2832,AnnskieJD,Sumakit daw ulo nya. Hahahahha JamesReid IdolPHPremiere #IdolPhilippines',2
2833,morenawins,@AnnskieJD Hahahahaha sabi ng Nanay ko baby boy pa daw si Koya contestant nagasawa na agad hahahahaha JamesReid IdolPHPremiere #IdolPhilippines',1
2834,AshLanceOnly,Be ready Team AshLance Ihanda ang mga cellphones at loads niyo :) #PBB8GoldenCircles',1.1
2835,staceeyleey,Mahal ka rin namin Jun hanggang dulo pa #EGGStraordinaryKARJON',2.1
2836,vabgalang_JD,NATATAWA KO SA TINAPAY NA TO HAHAHAHAHAHAHA JamesReid IdolPHPremiere #IdolPhilippines',3
2837,reign168,@GraceMaglinte @sunshinecruz718 @maywardalways08 lumipad kaya nawala; lumipad po papuntang HongKong...hehe we ll be watching again next week #HNKPagsilang Edward as Iking',4
2838,krismay08,@sereneheart24 @BARDSsiCharLo Iniisip niyo palang kinokopya na nila..charot haha #HNKPagsilang Edward as Iking',2
2839,valulyssiscupin,mamugos man mos uyab ninyo nga way trabaho nabuang rag alat',4
2840,nenelyn16,@katol4everyone @AljonMendoza_ @msKarinaB Bkit ang gwapo huhuhu #EGGStraordinaryKARJON',5
2841,ChrisMagana18,@Lawyer00610562 Mahaba #HNKPagsilang Edward as Iking',2
2842,Aiken12131989,"b""Ba't ba ayaw niyong i-close up si Moira? #IdolPhilippines",1
2843,busy_fan,Tawang-tawa ako sa nag audition sa Idol Phils. #EGGStraordinaryKARJON',3
2844,amaicaaaaa,Hahaha. Di ko kaya! #IdolPhilippines',2
2845,maxinelava_,ang cute ni james reid huhu #IdolPhilippines',4
2846,zhlnlreign,Haysss Idol Philippines anyare? Hahahah #EGGStraordinaryKARJON',1
2847,TeamAshLanceOFC,"Kaya siguro wala pa livestream ng 2 days dahil sa ""pasabog""ni kuya mamaya. #PBB8GoldenCircles'",2
2848,flearsia,Ginawa ni kuya na Chinese si @tellemjaye jusko hahahah. #IdolPhilippines,3
2849,ChrisMagana18,@Lawyer00610562 Mahalimuyak #HNKPagsilang Edward as Iking',4
2850,Misheeyyy,While watching @idolphilippines Me: ganda ng mata ni James Reid Mama: Oo nga eh crush na crush ko.. Me : ........... Inner Me : iba din naman..haha Sabagay dati pa naman Otwol palang nun idol na nya at bet si james reid.. #IdolPhilippines',2
2851,MWghostflyer,@iheartMMEntrata Both I think. Pero gusto kong maniwala na Sarah will help Iking sa pagseek ng revenge for her family and also sa pambubully kay Iking. And they will create many baby bats together. charot. hahaha #HNKPagsilang Edward as Iking',1
2852,AlcasdRegine,Nagulat talaga ako mag asawa talaga sila...... HAHAHHAHA #IdolPhilippines',3
2853,highonjd,look at him! hahahahahaha papi it s ok... JamesReid IdolPHPremiere #IdolPhilippines',2
2854,jhenipotx,Parang nakakatakot maging thesis panel si James Reid good looking pero straight forward mgsalita #IdolPhilippines',4
2855,jiyanwithluv,SHEEEEEMSSS AYAAN NAAAAA',3
2856,LouDreARMYMar,"Guys! Again, bawal po ang Emojis, number at double tag. Balik muna tayo sa lumang smileys. ;) @louyanong | @itsdredesu #MBwithLouDreBukasNa'",4
2857,AnnskieJD,@morenawins Naloka ako! Nene parin si ate girl. Hahaha JamesReid IdolPHPremiere #IdolPhilippines',5
2858,yogibenj,Ilang weeks kaya ang audition neto. Isang auditionee isang commercial gap #IdolPhilippines',3
2859,LoveRegineNate,"Si Songbird lang naman talaga yung nag papa excite sakin ng ganto,yung tipong kulang nalang madapa ka maabutan mo lang yung show nya whaaa Queen Regine #IdolPHRegineV'",2
2860,churvangsweet,Gusto ko yung braids ni Queen Regine. Lakas maka-teenager haha #IdolPHRegineV',1
2861,Ash28523270,Sorry di ko napanood yung teaser.. 8 lang ba ang ititira ni kuya? #CantGetOutStudioVersion',2
2862,11Jadineco,Yung mukha Ni James nung kumanta na Si Koyah JamesReid IdolPHPremiere #IdolPhilippines',2.2
2863,KarjonOnly3,@KarjonNetwork @msKarinaB @AljonMendoza_ ako din marami nagaadd sakin na mga small accounts.. Gusto nyo un?? gusto ko unnnn ..#EGGStraordinaryKARJON',1.1
2864,Jassile23,@nana_cheesecake @Sitti09197635 @sunnysunday121 @Xam49643571 @AnSocias @OnealRhem @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @nuggetvanilla @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @chikikayyyy @xy0811 @ofc_global @loudre_16 Pinyang matamis tamis ba yan? Hahahahahaha! #MBwithLouDreBukasNa',2
2865,lourafil,sorry pero ang gwapo gwapo ni jayme! #IdolPhilippines',2
2866,FASHAJEN,Tawang tawa si James eh. Langya pigilan mo HAHAHAHAHA JamesReid IdolPHPremiere #IdolPhilippines',3
2867,Perezmylene4,natawa aq kay ate @reginevalcasid ung tawa nya talaga hahahaha #IdolPhilippines',1
2868,thoniethegreat,Yung energy ni Moira. I felt that. Grabe. #IdolPhilippines',4
2869,pbbfanviewer,"""Karapat dapat"" - very Batch 2, auto nomi lang siguro mga wala sa golden circle eme YouAreMySHOnshine #PBB8GoldenCircles'",3
2870,kittenyooongi,@stlmrgzjn nagpost din pala sila ng dance practice ng boy with luv!!!',5
2871,MWmyben,Magaling na artista tlga si panying..sya rin ang gumanap na dugong sa marina... #HNKPagsilang',2
2872,ABSCBN_Artists,IN PHOTOS: Meet the Cast of Hiwaga ng Kambat #HNKPagsilang,2.1
2873,Xam49643571,@AnSocias @sunnysunday121 @Sitti09197635 @OnealRhem @Jassile23 @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @nuggetvanilla @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @nana_cheesecake @chikikayyyy @xy0811 @ofc_global @loudre_16 Hahahaha nasaan na yun hahah #MBwithLouDreBukasNa',2
2874,theBComposer27,Mauuna magstart ang AL!! Multitasking 101 na naman tayo neto next week jusko hahaha #HNKPagsilang Edward as Iking',2
2875,Jstnprz02,Ang cute talaga ',1
2876,chariiiingg,Hahahaha troo.',3
2877,SavageAshley2,"b""Sandali ako'y kinakabahan mga kabayan #CantGetOutStudioVersion""",2
2878,jen07_,dahil nanood pa ako ng #HNKPagsilang goodluck sa akin ngayon hahaha!,1
2879,unemployedtssss,"HAHAHA gulat naman kami sa IDOL PH, may pa teleserye '",4
2880,bienuhhhatesu,Ang ganda ganda mo lalo kitang namimiss :(( @moirarachelle4 #IdolPhilippines #idolPHJudgeMoira',4
2881,Moirachelle_4,Na feel ko na ma reject ni ate @moirarachelle4 #IdolPhilippines #idolPHJudgeMoira',3.3
2882,ExpensiveGreen,1,1
2883,yanlee30,@Dhels_28 Grabe dandan ha yong wtp yong binigay mo sakin puro spg hahahahaha ikaw telege hahaha. Isa plng nababasa ko hahahaha #HNKPagsilang Edward as Iking',2
2884,Filipina_JLOver,NAPAKAKYOT MO REGINEEEEEEEE!!!!! Queen Regine #IdolPHRegineV',3
2885,MarYelleeeeeee,"Siz? Ang ganda ni @moirarachelle4 huhu. Kahit judge siya, ang inspiring pa rin ng mga sinasabi niya huhu. My heart #IdolPhilippines'",4
2886,mekaNICOLEme,"b""Woooahh! Nagulat ako sa sobrang straightforward ng judges sa #IdolPhilippines pero that's a good thing. No sugar coating """,3
2887,MayWardOfficial,"@DreamscapePH Exciting ang bawat eksena!! Talagang kaabang abang pa ang mga susunod na mangyayari. Thank you, Dreamscape! #HNKPagsilang Edward as Iking @Barber_Edward_ @maymayentrata07'",2.2
2888,bill80949475,@carlaredipss Nag take note tlga bravo hehe #HNKPagsilang Edward as Iking',2
2889,wowkurtmaurice,Happy Easter daw mga paka. Will delete later,3
2890,Astro_BLAQ,"@TPhantsi For heavens sake, oko tlohelle Di tlapa ele Easter Sunday '",1
2891,lanitorres968,Ang lolo hayme ndi maitago ang facial expression... JamesReid IdolPHPremiere #IdolPhilippines',4
2892,justRairai,Apir tayo jan team replay #HNKPagsilang',3
2893,KimRound30,"Nanood sina tita pero naririnig ko. Actually, oo tama ka.'",2
2894,mikka_dyosa31,Bat di pa rin tayo kasama sa Trendlist #IdolPhilippines #IdolPHJudgeVice',5
2895,songbrie,mag-asawa daw sila ngi wag niyo ko lokohin Queen Regine #IdolPHRegineV',2
2896,RejuvineV,di niya naririnig sarili niya- Regine Jeske c kuya inde ko kinere hahahaha Queen Regine #IdolPHRegineV',1
2897,arkhAmxiix,"Yung ang angas angas ng dating mo tapos tinawag ka lang sa palayaw mo nung batang yagit ka pa. Nice one, Jisoo-yah!",2
2898,lionessdwolf,Ngaun lang uli ako nanood sa abs coz of James Reid #IdolPhilippines',3
2899,_deiKON,ANG SAYA NILAAAAAA WOOOOOHHHHH #iKONxSundowninSG',1
2900,AshLanceFighter,"Anong oras ang Pbb kapag weekends,naguhuluhan ako kung after rated k ba sya or bago mag rated k #CantGetOutStudioVersion'",5
2901,rapidopaeng,Lihong ligo na ako #IdolPHRegineV',2
2902,rieesingcol,ako lang baaa? HAHAHA #IdolPhilippines,1.1
2903,kaye_domanais,Makapanood muna ng #IDOLPHILIPPINES',4
2904,Perezmylene4,Rita ikaw ba yan ang gandahhh @reginevalcasid #IdolPhilippines #QueenIsBack,4
2905,Mayamejado,Wow naman. Hinahanap si papa gyu',1
2906,Ant1ny2,"b""Ang insult kay Regine na yung mga kasama niya na judge walang enough credentials para maging judge. Kebs lang si Moira pero si James? Si Vice? It's a no no. #IdolPhilippines""",4
2907,JonnaGrace3,Batch one lng talaga #EGGStraordinaryKARJON',3
2908,iddaiddz,Naaaliw ako hahahaha sa reaction ni James. Hahahaha tinapay talaga JamesReid IdolPHPremiere #IdolPhilippines',2.2
2909,reejoo18,@iluvmayward1 @Barber_Edward_ @maymayentrata07 Ahahahaha INSTALLMENTS AHAHAHAHA #HNKPagsilang Edward as Iking',1.1
2910,_roseychikaa,Sana may Reginian na sumali ano po? haha beke leng nemen #IdolPHRegineV #IdolPhilippines',3
2911,Grax14571040,@amethystxmw Goodluck and God bless po sa TS sa pagisip ng tag Support po kaming team bahay/online #HNKPagsilang Edward as Iking',5
2912,MJ_Alcazar_,Sino ba namang makakamove on agad sa boses ni @moirarachelle4 #idolPHJudgeMoira #IdolPhilippines',4.5
2913,solitudedyay,nakakamiss naman si @moirarachelle4 sa tv #IdolPhilippines',2
2914,imalissaibarra,#IdolPhilippines naaaaa!!! mamalong na tag TV! HAHAHAHAHAHA',3.4
2915,bechay28,@global_shaina @nana_cheesecake @Jassile23 @sunnysunday121 @Xam49643571 @Sitti09197635 @AnSocias @OnealRhem @LagmanGeraldine @louniebunny @shockaq2 @nuggetvanilla @notario_ruby @Beauty04764113 @GraceSeverino3 @chikikayyyy @xy0811 @ofc_global @loudre_16 Hahaha ano nangyari?? #MBwithLouDreBukasNa',2.2
2916,ShanaKJ_14,#KarJon hanggang dulo #EGGStraordinaryKARJON',2.1
2917,nana_cheesecake,@sunnysunday121 @Jassile23 @Xam49643571 @Sitti09197635 @AnSocias @OnealRhem @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @nuggetvanilla @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @chikikayyyy @xy0811 @ofc_global @loudre_16 Laki yung pinya nya! Hahahaha #MBwithLouDreBukasNa',1.1
2918,ghieianagee,Hahhahahaha qty minsan #IdolPhilippines,2
2919,Keanboi27,NaLSS ako sa MINSAN. Hahahaha! Queen Regine #IdolPhRegineV',2.2
2920,rriahnlhyn,2,2
2921,JaDineNATION,3,3
2922,pjpcum,#IdolPhilippines sabotage pa more... wlang signal ang gma sa tv plus. galawan nyo talaga! #KMJSDiumano',2
2923,cauguiran2316,#IdolPhilippines Bakit sobrang OA ng mga lights??? I mean.. nakakabanas sa mata yung sobrang liwanag.',4
2924,fuentes_jet,"@jezelLAYF08 @Sword_of_LouDre @neversa92448516 @thatotherself @itsdredesu @louyanong @IstanLouDre Busy c gwapita Jessa , unsaon nalang ning ulit nga tawo diri #MBwithLouDreBukasNa'",5
2925,JMGats,"@idolphilippines @reginevalcasid hahaha...yung mga reactions nya talaga hinihintay ko, ang kyut mo #IdolPHRegineV #IdolPhilippines'",1
2926,byxspeaks,Chart-topping artist and the voice of now. Pinatunayan ni Moira @moirarachelle4 na di mo kailangan tumili para maging world-class singing idol #IDOLPhilippines #Moira,2.2
2927,idefendViceIon,BAT GANON? #IdolPHJudgeVice #IdolPhilippines',2.2
2928,morenawins,2.2,2.2
2929,moiyefe,yung tawa talaga ni ate moi kahawa @moirarachelle4 #IdolPhilippines',2.2
2930,rapidopaeng,Antaray May natutunan ako kay mami @reginevalcasid #IdolPHRegineV',4
2931,_IamGeneva,Napakatinapay hahahah JamesReid IdolPHPremiere #IdolPhilippines',5
2932,nachlyvilbestre,"b""#OfficiallyOurGirl is now trending worldwide!!! After @bts_bighit's tweet referencing @halsey ~ . -ikaw na talaga Halsey ... uWu -Di naman Masakitt """,4
2933,ReianPadua,Grabe din sa pagcomment @vicegandako #IdolPHJudgeVice #IdolPhilippines',3
2934,she_poohcares,Hahahaha sabihan mo nga ABS magretweet naman Ng mga galing sa Team James. Hahaha JamesReid IdolPHPremiere #IdolPhilippines',2
2935,shrmndnt,Nahimout uroy ko jahahhaa #IdolPhilippines',1
2936,oglvirence,lagi naman syang finale eh. baka may ma-say na naman yung iba jan hahahaha #IdolPHJudgeVice',2
2937,JustAlquen,Moira nag Host ka nalang sana my God #IdolPhilippines',3
2938,johngraceam,Oo nga nu? Queen Regine #IdolPHRegineV',1
2939,Sitti09197635,@Xam49643571 @AnSocias @sunnysunday121 @OnealRhem @Jassile23 @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @nuggetvanilla @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @nana_cheesecake @chikikayyyy @xy0811 @ofc_global @loudre_16 Bgla nlang ng laho haha #MBwithLouDreBukasNa',2
